age,education,black,married,nodegree,re74,re75,re78,hispanic,sample,treat,educ_cat4,sample_id
53,12,0,1,0,21140.48828125,21063.14453125,22032.90234375,0,CPS,0,2,2
53,12,0,1,0,2917.348388671875,1801.0645751953125,1338.8203125,0,CPS,0,2,2
53,12,0,1,0,25787.869140625,25243.548828125,25564.669921875,0,CPS,0,2,2
53,12,0,1,0,16322.6513671875,21986.951171875,18564.6796875,0,CPS,0,2,2
53,12,0,1,0,20533.115234375,18263.080078125,18072.595703125,0,CPS,0,2,2
53,10,0,1,1,17219.99609375,15269.6611328125,0,0,CPS,0,1,2
53,10,0,1,1,9392.724609375,10473.38671875,8128.97412109375,0,CPS,0,1,2
50,12,0,1,0,0,0,0,0,CPS,0,2,2
50,12,0,1,0,0,0,0,0,CPS,0,2,2
50,12,0,1,0,25862.322265625,25243.548828125,25168.638671875,0,CPS,0,2,2
50,12,0,1,0,23086.041015625,24441.484375,25564.669921875,0,CPS,0,2,2
37,14,0,1,0,23317.234375,23399.515625,25564.669921875,0,CPS,0,3,2
53,7,0,1,1,19257.6328125,10331.951171875,8739.275390625,0,CPS,0,1,2
53,7,0,1,1,20825.046875,18488.662109375,18690.28515625,0,CPS,0,1,2
37,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
19,13,0,0,0,3871.51123046875,4916.2255859375,1687.563720703125,0,CPS,0,3,2
53,6,0,1,1,15983.6982421875,17999.90234375,18162.73828125,0,CPS,0,1,2
19,12,0,0,0,1383.2423095703125,134.27420043945312,2107.238037109375,0,CPS,0,2,2
19,12,0,0,0,6005.15283203125,8242.6455078125,15368.3564453125,0,CPS,0,2,2
46,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
46,18,0,1,0,25862.322265625,25243.548828125,1182.1812744140625,0,CPS,0,4,2
42,14,0,1,0,0,7095.04833984375,10790.359375,0,CPS,0,3,2
20,12,0,0,0,0,1147.5968017578125,15554.5498046875,0,CPS,0,2,2
42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
42,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
42,12,0,1,0,25862.322265625,20782.064453125,16445.619140625,0,CPS,0,2,2
42,12,0,1,0,25862.322265625,25223.85546875,22858.953125,0,CPS,0,2,2
42,12,0,1,0,20039.380859375,25243.548828125,25564.669921875,0,CPS,0,2,2
20,12,0,0,0,6882.904296875,4482.9677734375,7709.29931640625,0,CPS,0,2,2
20,12,0,0,0,5084.29736328125,8745.7255859375,21251.185546875,0,CPS,0,2,2
20,12,0,0,0,239.03054809570312,19.69354820251465,8653.56640625,0,CPS,0,2,2
20,12,0,0,0,8048.66796875,8579.2255859375,6671.935546875,0,CPS,0,2,2
46,14,0,1,0,16497.02734375,14267.0810546875,20896.53125,0,CPS,0,3,2
46,14,0,1,0,8097.64990234375,13740.7255859375,5346.41455078125,0,CPS,0,3,2
46,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
46,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
46,13,0,1,0,14216.439453125,15121.064453125,16012.6455078125,0,CPS,0,3,2
46,12,0,1,0,22380.705078125,20753.419921875,16993.85546875,0,CPS,0,2,2
46,12,0,1,0,19743.53125,21206.37109375,25564.669921875,0,CPS,0,2,2
46,12,0,1,0,14098.8837890625,14009.2744140625,14271.8828125,0,CPS,0,2,2
46,12,0,1,0,9794.375,21483.87109375,17732.71875,0,CPS,0,2,2
46,12,0,1,0,18636.544921875,18214.7421875,20485.72265625,0,CPS,0,2,2
46,12,0,1,0,16743.89453125,16445.90234375,17302.701171875,0,CPS,0,2,2
46,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
46,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
46,12,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,2,2
46,12,0,1,0,6073.72705078125,537.0968017578125,0,0,CPS,0,2,2
46,12,0,1,0,13319.095703125,20069.515625,10431.271484375,0,CPS,0,2,2
46,12,0,1,0,0,0,0,0,CPS,0,2,2
46,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
36,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
46,10,0,1,1,10237.1689453125,7959.7744140625,13111.8681640625,0,CPS,0,1,2
36,12,0,1,0,0,0,0,0,CPS,0,2,2
55,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
55,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
55,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
55,16,0,1,0,25862.322265625,25243.548828125,22349.13671875,0,CPS,0,4,2
55,16,0,1,0,0,3512.61279296875,16794.36328125,0,CPS,0,4,2
55,15,0,1,0,0,0,0,0,CPS,0,3,2
55,14,0,1,0,4120.337890625,6853.35498046875,1663.920166015625,0,CPS,0,3,2
22,12,0,0,0,666.15069580078125,68.032257080078125,0,0,CPS,0,2,2
55,13,0,1,0,21790.96484375,19532.419921875,19377.427734375,0,CPS,0,3,2
55,11,0,1,1,12190.5576171875,13099.7900390625,17521.404296875,0,CPS,0,1,2
55,11,0,1,1,13902.95703125,13355.806640625,16124.9521484375,0,CPS,0,1,2
55,11,0,1,1,12071.04296875,11946.822265625,7224.60498046875,0,CPS,0,1,2
49,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
55,12,0,1,0,25860.36328125,5295.7744140625,5646.39306640625,0,CPS,0,2,2
55,12,0,1,0,18178.078125,15833.61328125,14973.8037109375,0,CPS,0,2,2
55,12,0,1,0,16056.19140625,15595.5,16235.7822265625,0,CPS,0,2,2
55,12,0,1,0,0,0,0,0,CPS,0,2,2
55,12,0,1,0,0,0,0,0,CPS,0,2,2
55,12,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,2,2
55,12,0,1,0,0,0,0,0,CPS,0,2,2
55,12,0,1,0,24181.271484375,24165.7734375,25564.669921875,0,CPS,0,2,2
55,12,0,1,0,23158.533203125,24525.62890625,7226.0830078125,0,CPS,0,2,2
55,12,0,1,0,17368.900390625,16630.306640625,20920.17578125,0,CPS,0,2,2
55,12,0,1,0,25862.322265625,24690.337890625,23129.376953125,0,CPS,0,2,2
55,12,0,1,0,25862.322265625,18941.61328125,22853.041015625,0,CPS,0,2,2
55,12,0,1,0,5770.04052734375,8817.3388671875,22740.734375,0,CPS,0,2,2
55,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
55,12,0,1,0,25862.322265625,11544,22164.419921875,0,CPS,0,2,2
55,12,0,1,0,18846.1875,18266.662109375,17995.75390625,0,CPS,0,2,2
55,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
55,12,0,1,0,25862.322265625,25243.548828125,19200.1015625,0,CPS,0,2,2
55,10,0,1,1,21828.19140625,23127.38671875,16779.5859375,0,CPS,0,1,2
49,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
49,16,0,1,0,22319.966796875,20180.515625,19761.63671875,0,CPS,0,4,2
49,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
52,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
52,18,0,1,0,25862.322265625,25243.548828125,24701.677734375,0,CPS,0,4,2
49,15,0,1,0,14704.296875,15514.935546875,18088.8515625,0,CPS,0,3,2
52,17,0,1,0,0,0,5415.86767578125,0,CPS,0,4,2
55,8,0,1,1,25862.322265625,25243.548828125,24395.787109375,0,CPS,0,1,2
55,8,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
52,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
52,16,0,1,0,25862.322265625,20912.7578125,5331.6376953125,0,CPS,0,4,2
49,13,0,1,0,25862.322265625,25243.548828125,24803.640625,0,CPS,0,3,2
52,15,0,1,0,23955.955078125,25243.548828125,24075.12109375,0,CPS,0,3,2
52,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
52,15,0,1,0,0,0,0,0,CPS,0,3,2
55,6,0,1,1,15374.3662109375,13776.5322265625,14305.87109375,0,CPS,0,1,2
41,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
41,14,0,1,0,25862.322265625,15319.7900390625,16342.177734375,0,CPS,0,3,2
35,12,0,1,0,9067.486328125,9103.7900390625,10923.3544921875,0,CPS,0,2,2
49,12,0,1,0,0,0,0,0,CPS,0,2,2
49,12,0,1,0,12754.8271484375,25243.548828125,8708.2431640625,0,CPS,0,2,2
49,12,0,1,0,11737.9677734375,17661.533203125,22765.85546875,0,CPS,0,2,2
49,12,0,1,0,25862.322265625,14965.306640625,24521.39453125,0,CPS,0,2,2
49,12,0,1,0,25862.322265625,25243.548828125,11387.361328125,0,CPS,0,2,2
49,12,0,1,0,25862.322265625,23308.208984375,24635.1796875,0,CPS,0,2,2
49,12,0,1,0,10930.7490234375,24543.533203125,21489.099609375,0,CPS,0,2,2
49,12,0,1,0,0,0,0,0,CPS,0,2,2
49,12,0,1,0,19298.77734375,21340.64453125,14762.48828125,0,CPS,0,2,2
49,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
49,12,0,1,0,24584.87890625,25243.548828125,25564.669921875,0,CPS,0,2,2
52,14,0,1,0,12923.32421875,19673.85546875,25564.669921875,0,CPS,0,3,2
52,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
52,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
52,13,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,3,2
52,13,0,1,0,25862.322265625,25243.548828125,20221.2109375,0,CPS,0,3,2
52,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
52,13,0,1,0,3136.7861328125,4090.88720703125,0,0,CPS,0,3,2
52,13,0,1,0,0,0,16420.498046875,0,CPS,0,3,2
52,13,0,1,0,0,0,0,0,CPS,0,3,2
41,12,0,1,0,25654.638671875,25243.548828125,25564.669921875,0,CPS,0,2,2
41,12,0,1,0,25862.322265625,14823.87109375,25564.669921875,0,CPS,0,2,2
41,12,0,1,0,17172.97265625,23813.080078125,15189.5517578125,0,CPS,0,2,2
41,12,0,1,0,18133.013671875,16830.822265625,17496.283203125,0,CPS,0,2,2
41,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
41,12,0,1,0,18044.84765625,16657.162109375,15517.6064453125,0,CPS,0,2,2
52,12,0,1,0,9051.8125,4978.88720703125,0,0,CPS,0,2,2
52,12,0,1,0,2645.01025390625,0,0,0,CPS,0,2,2
52,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
52,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
52,12,0,1,0,15017.7802734375,16610.61328125,19392.205078125,0,CPS,0,2,2
52,12,0,1,0,25617.4140625,20080.2578125,20775.357421875,0,CPS,0,2,2
52,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
52,12,0,1,0,25862.322265625,13368.3388671875,25564.669921875,0,CPS,0,2,2
45,18,0,1,0,25862.322265625,2762.4677734375,19529.634765625,0,CPS,0,4,2
45,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
52,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,4,2
45,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
45,17,0,1,0,25862.322265625,4323.62890625,0,0,CPS,0,4,2
52,8,0,1,1,0,0,0,0,CPS,0,1,2
52,8,0,1,1,25862.322265625,25243.548828125,20407.404296875,0,CPS,0,1,2
45,16,0,1,0,25862.322265625,25243.548828125,23342.169921875,0,CPS,0,4,2
45,16,0,1,0,25158.9453125,25243.548828125,0,0,CPS,0,4,2
49,4,0,1,1,9206.5947265625,13948.4033203125,20462.080078125,0,CPS,0,1,2
41,12,0,1,0,8850.0078125,13307.4677734375,13937.9169921875,1,CPS,0,2,2
45,14,0,1,0,12825.3603515625,23283.14453125,25564.669921875,0,CPS,0,3,2
45,14,0,1,0,12127.861328125,13133.806640625,17092.86328125,0,CPS,0,3,2
45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
45,12,0,1,0,24185.189453125,25243.548828125,0,0,CPS,0,2,2
45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
45,12,0,1,0,0,0,0,0,CPS,0,2,2
45,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
45,12,0,1,0,25862.322265625,23349.38671875,25564.669921875,0,CPS,0,2,2
45,12,0,1,0,0,0,0,0,CPS,0,2,2
45,12,0,1,0,24290.990234375,25154.033203125,23569.73828125,0,CPS,0,2,2
34,12,0,1,0,19827.779296875,10283.61328125,21761.001953125,0,CPS,0,2,2
40,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
33,16,0,1,0,2121.885986328125,2692.645263671875,175.84945678710938,0,CPS,0,4,2
40,15,0,1,0,15301.8740234375,14850.7255859375,20816.734375,0,CPS,0,3,2
40,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
40,12,0,1,0,19132.240234375,16578.38671875,25564.669921875,0,CPS,0,2,2
40,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
40,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
40,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
40,10,0,1,1,11792.8271484375,14131.0166015625,1841.247314453125,0,CPS,0,1,2
48,18,0,1,0,7025.9306640625,7435.20947265625,0,0,CPS,0,4,2
48,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
48,17,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
54,18,0,1,0,25862.322265625,25243.548828125,24172.650390625,0,CPS,0,4,2
54,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
48,16,0,1,0,18005.662109375,16587.337890625,19204.53515625,0,CPS,0,4,2
48,16,0,1,0,18716.875,16524.677734375,20781.26953125,0,CPS,0,4,2
48,16,0,1,0,25862.322265625,24488.033203125,25564.669921875,0,CPS,0,4,2
48,16,0,1,0,25025.71484375,22615.35546875,23036.279296875,0,CPS,0,4,2
48,16,0,1,0,2921.266845703125,0,323.62213134765625,0,CPS,0,4,2
48,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
40,7,0,1,1,0,0,1105.3394775390625,0,CPS,0,1,2
48,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
48,14,0,1,0,0,0,7236.42724609375,0,CPS,0,3,2
54,16,0,1,0,25862.322265625,25243.548828125,4.43317985534668,0,CPS,0,4,2
54,16,0,1,0,24085.267578125,23426.37109375,20571.431640625,0,CPS,0,4,2
48,14,0,1,0,9130.18359375,0,0,0,CPS,0,3,2
48,14,0,1,0,0,0,0,0,CPS,0,3,2
48,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
48,13,0,1,0,11334.3583984375,884.41937255859375,0,0,CPS,0,3,2
48,13,0,1,0,0,0,0,0,CPS,0,3,2
44,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
51,18,0,1,0,0,25241.7578125,23052.53515625,0,CPS,0,4,2
51,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
54,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
54,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
54,14,0,1,0,24686.76171875,25243.548828125,25564.669921875,0,CPS,0,3,2
54,14,0,1,0,25862.322265625,25243.548828125,19074.494140625,0,CPS,0,3,2
54,14,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
54,14,0,1,0,25045.306640625,25243.548828125,21468.412109375,0,CPS,0,3,2
54,14,0,1,0,0,0,0,0,CPS,0,3,2
54,14,0,1,0,25862.322265625,25243.548828125,13363.0810546875,0,CPS,0,3,2
54,14,0,1,0,21943.7890625,17813.708984375,16993.85546875,0,CPS,0,3,2
48,12,0,1,0,21988.8515625,22445.2734375,24805.119140625,0,CPS,0,2,2
48,12,0,1,0,10873.9306640625,15316.2099609375,0,0,CPS,0,2,2
48,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
48,12,0,1,0,25862.322265625,25243.548828125,3391.382568359375,0,CPS,0,2,2
48,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
48,12,0,1,0,0,22744.2578125,25564.669921875,0,CPS,0,2,2
48,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
48,12,0,1,0,14435.8779296875,14054.0322265625,13447.3115234375,0,CPS,0,2,2
48,12,0,1,0,13270.1142578125,13959.1455078125,13111.8681640625,0,CPS,0,2,2
48,12,0,1,0,25862.322265625,24577.548828125,3660.32861328125,0,CPS,0,2,2
48,12,0,1,0,18861.861328125,16990.162109375,8938.767578125,0,CPS,0,2,2
48,10,0,1,1,23027.263671875,18458.2265625,20431.046875,0,CPS,0,1,2
51,17,0,1,0,0,0,0,0,CPS,0,4,2
54,13,0,1,0,15390.041015625,22506.14453125,24317.46875,0,CPS,0,3,2
54,13,0,1,0,0,15762,25564.669921875,0,CPS,0,3,2
54,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
54,13,0,1,0,25862.322265625,22803.337890625,25564.669921875,0,CPS,0,3,2
54,11,0,1,1,7102.34228515625,2866.306396484375,19859.16796875,0,CPS,0,1,2
44,16,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,4,2
44,16,0,1,0,25862.322265625,13726.4033203125,25564.669921875,0,CPS,0,4,2
44,16,0,1,0,25860.36328125,25243.548828125,25564.669921875,0,CPS,0,4,2
54,12,0,1,0,17431.59765625,4588.5966796875,10246.5556640625,0,CPS,0,2,2
51,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
51,16,0,1,0,13483.673828125,0,25564.669921875,0,CPS,0,4,2
51,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
54,12,0,1,0,25862.322265625,25243.548828125,20037.97265625,0,CPS,0,2,2
54,12,0,1,0,7768.49267578125,7392.24169921875,14434.43359375,0,CPS,0,2,2
54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
54,12,0,1,0,10940.5458984375,10274.6611328125,9899.2900390625,0,CPS,0,2,2
54,12,0,1,0,23622.87890625,20296.88671875,25564.669921875,0,CPS,0,2,2
54,12,0,1,0,4563.13232421875,4398.82275390625,3913.02001953125,0,CPS,0,2,2
54,12,0,1,0,25862.322265625,12082.88671875,15483.619140625,0,CPS,0,2,2
54,12,0,1,0,13111.4130859375,20492.033203125,24932.203125,0,CPS,0,2,2
54,12,0,1,0,0,0,0,0,CPS,0,2,2
54,12,0,1,0,18646.341796875,18861.048828125,20478.333984375,0,CPS,0,2,2
54,12,0,1,0,22029.99609375,20887.693359375,18372.57421875,0,CPS,0,2,2
54,12,0,1,0,22482.5859375,19571.806640625,0,0,CPS,0,2,2
54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
54,12,0,1,0,0,0,0,0,CPS,0,2,2
54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
54,12,0,1,0,0,0,0,0,CPS,0,2,2
54,12,0,1,0,25862.322265625,21224.2734375,25564.669921875,0,CPS,0,2,2
54,12,0,1,0,0,0,0,0,CPS,0,2,2
54,12,0,1,0,18197.669921875,16540.791015625,15053.6005859375,0,CPS,0,2,2
54,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
54,12,0,1,0,22314.08984375,5861.51611328125,12575.453125,0,CPS,0,2,2
54,12,0,1,0,0,0,0,0,CPS,0,2,2
54,12,0,1,0,4069.397216796875,4805.2255859375,2903.732666015625,0,CPS,0,2,2
54,12,0,1,0,18618.912109375,18288.14453125,5630.13818359375,0,CPS,0,2,2
54,12,0,1,0,18248.611328125,15341.2744140625,15315.158203125,0,CPS,0,2,2
54,12,0,1,0,20358.7421875,12675.4833984375,25564.669921875,0,CPS,0,2,2
54,12,0,1,0,24261.6015625,20296.88671875,23962.814453125,0,CPS,0,2,2
54,12,0,1,0,0,0,0,0,CPS,0,2,2
39,18,0,1,0,19273.306640625,17885.322265625,10115.0380859375,0,CPS,0,4,2
51,15,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
51,15,0,1,0,0,0,0,0,CPS,0,3,2
54,9,0,1,1,23665.984375,20291.515625,21959.017578125,0,CPS,0,1,2
54,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,1,CPS,0,4,2
55,12,0,0,0,6118.7900390625,6237.48388671875,5056.7802734375,0,CPS,0,2,2
51,14,0,1,0,4032.171142578125,20774.90234375,724.08599853515625,0,CPS,0,3,2
51,14,0,1,0,5574.1142578125,18340.064453125,13707.3916015625,0,CPS,0,3,2
54,8,0,1,1,14404.529296875,9390.2421875,0,0,CPS,0,1,2
51,13,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,3,2
44,12,0,1,0,25862.322265625,19639.837890625,24599.71484375,0,CPS,0,2,2
44,12,0,1,0,10270.4765625,16161.2421875,16169.2841796875,0,CPS,0,2,2
44,12,0,1,0,23844.27734375,5030.806640625,0,0,CPS,0,2,2
44,12,0,1,0,17241.548828125,16470.966796875,16402.765625,0,CPS,0,2,2
44,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
44,12,0,1,0,22602.1015625,20205.580078125,25564.669921875,0,CPS,0,2,2
44,12,0,1,0,15188.236328125,15113.9033203125,2661.385498046875,0,CPS,0,2,2
44,12,0,1,0,24696.55859375,25243.548828125,25564.669921875,0,CPS,0,2,2
44,12,0,1,0,9155.6533203125,9930.9189453125,18054.86328125,0,CPS,0,2,2
44,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
48,5,0,1,1,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,1,2
44,10,0,1,1,5940.4970703125,2739.193603515625,2167.824951171875,0,CPS,0,1,2
51,12,0,1,0,16024.8427734375,4309.306640625,11668.12890625,0,CPS,0,2,2
51,12,0,1,0,21810.55859375,18069.7265625,19553.27734375,0,CPS,0,2,2
51,12,0,1,0,5423.25048828125,10391.0322265625,12108.4912109375,0,CPS,0,2,2
51,12,0,1,0,25862.322265625,22382.61328125,9682.064453125,0,CPS,0,2,2
51,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
51,12,0,1,0,21996.6875,24095.951171875,10757.849609375,0,CPS,0,2,2
51,12,0,1,0,25742.806640625,25243.548828125,0,0,CPS,0,2,2
51,12,0,1,0,23142.859375,22053.193359375,18710.974609375,0,CPS,0,2,2
51,12,0,1,0,2380.50927734375,0,0,0,CPS,0,2,2
51,12,0,1,0,14392.7744140625,15282.193359375,15989.001953125,0,CPS,0,2,2
51,12,0,1,0,16067.947265625,13384.451171875,25564.669921875,0,CPS,0,2,2
51,12,0,1,0,101.88187408447266,0,0,0,CPS,0,2,2
51,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
51,12,0,1,0,19353.63671875,19620.14453125,19820.74609375,0,CPS,0,2,2
51,12,0,1,0,25862.322265625,25243.548828125,22335.837890625,0,CPS,0,2,2
51,12,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,2,2
51,12,0,1,0,22641.287109375,25243.548828125,25016.43359375,0,CPS,0,2,2
51,12,0,1,0,25862.322265625,24343.015625,23489.94140625,0,CPS,0,2,2
51,12,0,1,0,21293.3125,19215.533203125,24382.48828125,0,CPS,0,2,2
51,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
51,12,0,1,0,0,0,0,0,CPS,0,2,2
51,12,0,1,0,25615.455078125,25243.548828125,25564.669921875,0,CPS,0,2,2
51,12,0,1,0,9610.2041015625,14553.5322265625,14403.4013671875,0,CPS,0,2,2
51,12,0,1,0,22848.96875,22430.951171875,17265.7578125,0,CPS,0,2,2
51,12,0,1,0,18675.73046875,17736.7265625,18716.884765625,0,CPS,0,2,2
51,12,0,1,0,22302.333984375,22115.85546875,22477.69921875,0,CPS,0,2,2
51,12,0,1,0,20292.126953125,20672.85546875,23924.392578125,0,CPS,0,2,2
51,12,0,1,0,14847.32421875,12016.6455078125,22321.060546875,0,CPS,0,2,2
51,10,0,1,1,25862.322265625,19817.080078125,4.43317985534668,0,CPS,0,1,2
50,16,1,1,0,11011.0791015625,12184.935546875,14385.66796875,0,CPS,0,4,2
39,14,0,1,0,20507.646484375,22004.85546875,23498.80859375,0,CPS,0,3,2
54,5,0,1,1,0,0,0,0,CPS,0,1,2
51,15,0,1,0,6353.90234375,16526.466796875,22931.361328125,1,CPS,0,3,2
39,12,0,1,0,1289.197509765625,0,1202.869384765625,0,CPS,0,2,2
39,12,0,1,0,4960.86376953125,14961.7255859375,0,0,CPS,0,2,2
39,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
39,12,0,1,0,13609.0673828125,13717.451171875,9871.2138671875,0,CPS,0,2,2
39,12,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,2,2
39,12,0,1,0,0,0,0,0,CPS,0,2,2
39,12,0,1,0,18769.775390625,19618.35546875,25564.669921875,0,CPS,0,2,2
39,12,0,1,0,25862.322265625,23095.162109375,25564.669921875,0,CPS,0,2,2
39,10,0,1,1,3797.05908203125,19344.435546875,868.9031982421875,0,CPS,0,1,2
51,7,0,1,1,5964.00830078125,7437,12600.57421875,0,CPS,0,1,2
16,10,0,0,1,156.74134826660156,41.17741775512695,7573.3486328125,0,CPS,0,1,2
54,5,0,1,1,11959.3642578125,7053.87109375,2682.07373046875,1,CPS,0,1,2
16,9,0,0,1,0,0,0,0,CPS,0,1,2
16,9,0,0,1,0,0,7443.30859375,0,CPS,0,1,2
16,9,0,0,1,0,0,911.75732421875,0,CPS,0,1,2
54,0,0,1,1,20840.720703125,25243.548828125,25564.669921875,1,CPS,0,1,2
38,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
43,18,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
47,16,0,1,0,12169.005859375,10990.7900390625,8301.8681640625,0,CPS,0,4,2
47,16,0,1,0,25862.322265625,25243.548828125,25564.669921875,0,CPS,0,4,2
47,16,0,1,0,7125.853515625,0,11145.013671875,0,CPS,0,4,2
47,16,0,1,0,19906.150390625,1588.01611328125,9764.8173828125,0,CPS,0,4,2
47,16,0,1,0,25862.322265625,25243.548828125,0,0,CPS,0,4,2
17,11,0,0,1,0,0,8829.416015625,0,CPS,0,1,2
