year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour
2013,1,3,1850,1745,65,2148,2120,28,AA,177,N332AA,JFK,SFO,314,2586,17,45,2013-01-03T22:00:00Z
2013,1,3,1857,1900,-3,2200,2301,-61,DL,1465,N722TW,JFK,SFO,329,2586,19,0,2013-01-04T00:00:00Z
2013,1,3,1858,1900,-2,2233,2238,-5,DL,87,N711ZX,JFK,LAX,348,2475,19,0,2013-01-04T00:00:00Z
2013,1,3,1909,1905,4,2145,2225,-40,AA,21,N338AA,JFK,LAX,293,2475,19,5,2013-01-04T00:00:00Z
2013,1,3,1914,1850,24,2207,2240,-33,VX,29,N640VA,JFK,SFO,326,2586,18,50,2013-01-03T23:00:00Z
2013,1,3,1915,1830,45,2212,2202,10,UA,272,N505UA,JFK,SFO,333,2586,18,30,2013-01-03T23:00:00Z
2013,1,3,1924,1905,19,2208,2235,-27,UA,1139,N79279,EWR,SFO,311,2565,19,5,2013-01-04T00:00:00Z
2013,1,3,1957,1945,12,2232,2329,-57,B6,645,N793JB,JFK,SFO,315,2586,19,45,2013-01-04T00:00:00Z
2013,1,3,2019,2000,19,2303,2325,-22,VX,415,N623VA,JFK,LAX,309,2475,20,0,2013-01-04T01:00:00Z
2013,1,3,2023,2030,-7,2308,2334,-26,UA,771,N517UA,JFK,LAX,309,2475,20,30,2013-01-04T01:00:00Z
2013,1,3,2101,2040,21,2327,2359,-32,B6,677,N590JB,JFK,LAX,301,2475,20,40,2013-01-04T01:00:00Z
2013,1,3,2114,2100,14,49,31,18,DL,2363,N718TW,JFK,LAX,347,2475,21,0,2013-01-04T02:00:00Z
2013,1,3,2128,2035,53,204,126,38,UA,1071,N34222,EWR,BQN,190,1585,20,35,2013-01-04T01:00:00Z
2013,1,3,2137,2135,2,2358,50,-52,AA,185,N336AA,JFK,LAX,299,2475,21,35,2013-01-04T02:00:00Z
2013,1,4,559,600,-1,902,925,-23,UA,303,N557UA,JFK,SFO,334,2586,6,0,2013-01-04T11:00:00Z
2013,1,4,606,559,7,846,916,-30,UA,1669,N19117,JFK,LAX,307,2475,5,59,2013-01-04T10:00:00Z
2013,1,4,608,545,23,1039,1022,17,B6,725,N652JB,JFK,BQN,184,1576,5,45,2013-01-04T10:00:00Z
2013,1,4,636,635,1,911,1002,-51,UA,421,N824UA,EWR,SFO,317,2565,6,35,2013-01-04T11:00:00Z
2013,1,4,700,700,0,941,1025,-44,VX,399,N633VA,JFK,LAX,318,2475,7,0,2013-01-04T12:00:00Z
2013,1,4,708,715,-7,1035,1040,-5,UA,799,N525UA,JFK,SFO,342,2586,7,15,2013-01-04T12:00:00Z
2013,1,4,715,700,15,1013,1034,-21,DL,763,N727TW,JFK,LAX,322,2475,7,0,2013-01-04T12:00:00Z
2013,1,4,719,700,19,1102,1045,17,DL,1865,N703TW,JFK,SFO,370,2586,7,0,2013-01-04T12:00:00Z
2013,1,4,721,700,21,1001,1014,-13,B6,671,N646JB,JFK,LAX,302,2475,7,0,2013-01-04T12:00:00Z
2013,1,4,725,659,26,951,1012,-21,UA,441,N586UA,EWR,LAX,309,2454,6,59,2013-01-04T11:00:00Z
2013,1,4,727,730,-3,1025,1115,-50,VX,11,N854VA,JFK,SFO,328,2586,7,30,2013-01-04T12:00:00Z
2013,1,4,728,730,-2,1024,1100,-36,AA,33,N323AA,JFK,LAX,327,2475,7,30,2013-01-04T12:00:00Z
2013,1,4,735,737,-2,1030,1113,-43,B6,643,N766JB,JFK,SFO,319,2586,7,37,2013-01-04T12:00:00Z
2013,1,4,746,745,1,1106,1125,-19,AA,59,N339AA,JFK,SFO,343,2586,7,45,2013-01-04T12:00:00Z
2013,1,4,759,759,0,1120,1124,-4,UA,397,N532UA,JFK,SFO,346,2586,7,59,2013-01-04T12:00:00Z
2013,1,4,829,830,-1,1113,1210,-57,UA,1480,N36207,EWR,SFO,326,2565,8,30,2013-01-04T13:00:00Z
2013,1,4,834,829,5,1134,1153,-19,UA,112,N34137,JFK,LAX,321,2475,8,29,2013-01-04T13:00:00Z
2013,1,4,856,900,-4,1215,1225,-10,VX,407,N629VA,JFK,LAX,311,2475,9,0,2013-01-04T14:00:00Z
2013,1,4,858,900,-2,1210,1220,-10,AA,1,N328AA,JFK,LAX,327,2475,9,0,2013-01-04T14:00:00Z
2013,1,4,858,900,-2,1215,1227,-12,DL,120,N705TW,JFK,LAX,336,2475,9,0,2013-01-04T14:00:00Z
2013,1,4,917,920,-3,1200,1233,-33,UA,1223,N75851,EWR,LAX,310,2454,9,20,2013-01-04T14:00:00Z
2013,1,4,953,1000,-7,1321,1341,-20,DL,1765,N717TW,JFK,SFO,353,2586,10,0,2013-01-04T15:00:00Z
2013,1,4,1001,945,16,1232,1258,-26,B6,679,N729JB,JFK,LAX,310,2475,9,45,2013-01-04T14:00:00Z
2013,1,4,1026,1030,-4,1305,1415,-70,VX,23,N855VA,JFK,SFO,324,2586,10,30,2013-01-04T15:00:00Z
2013,1,4,1028,1030,-2,1342,1340,2,AA,19,N327AA,JFK,LAX,334,2475,10,30,2013-01-04T15:00:00Z
2013,1,4,1031,1030,1,1343,1355,-12,AA,179,N324AA,JFK,SFO,342,2586,10,30,2013-01-04T15:00:00Z
2013,1,4,1053,1100,-7,1349,1425,-36,UA,642,N518UA,JFK,SFO,337,2586,11,0,2013-01-04T16:00:00Z
2013,1,4,1057,1100,-3,1414,1431,-17,B6,641,N705JB,JFK,SFO,334,2586,11,0,2013-01-04T16:00:00Z
2013,1,4,1100,1100,0,1343,1432,-49,UA,1298,N87513,EWR,SFO,323,2565,11,0,2013-01-04T16:00:00Z
2013,1,4,1118,1130,-12,1350,1445,-55,UA,703,N512UA,JFK,LAX,309,2475,11,30,2013-01-04T16:00:00Z
2013,1,4,1130,1130,0,1413,1450,-37,VX,409,N634VA,JFK,LAX,318,2475,11,30,2013-01-04T16:00:00Z
2013,1,4,1154,1200,-6,1451,1529,-38,DL,863,N706TW,JFK,LAX,331,2475,12,0,2013-01-04T17:00:00Z
2013,1,4,1157,1200,-3,1447,1510,-23,AA,3,N322AA,JFK,LAX,327,2475,12,0,2013-01-04T17:00:00Z
2013,1,4,1205,1200,5,1500,1545,-45,VX,25,N836VA,JFK,SFO,335,2586,12,0,2013-01-04T17:00:00Z
2013,1,4,1219,1221,-2,1454,1555,-61,UA,551,N830UA,EWR,SFO,313,2565,12,21,2013-01-04T17:00:00Z
2013,1,4,1220,1220,0,1457,1531,-34,B6,673,N807JB,JFK,LAX,312,2475,12,20,2013-01-04T17:00:00Z
2013,1,4,1321,1320,1,1556,1633,-37,UA,1110,N57857,EWR,LAX,314,2454,13,20,2013-01-04T18:00:00Z
2013,1,4,1328,1330,-2,1621,1655,-34,VX,411,N631VA,JFK,LAX,333,2475,13,30,2013-01-04T18:00:00Z
2013,1,4,1340,1345,-5,1632,1705,-33,AA,117,N319AA,JFK,LAX,325,2475,13,45,2013-01-04T18:00:00Z
2013,1,4,1423,1430,-7,1732,1755,-23,UA,257,N554UA,JFK,SFO,346,2586,14,30,2013-01-04T19:00:00Z
2013,1,4,1436,1430,6,1757,1815,-18,DL,2126,N624AG,JFK,SFO,357,2586,14,30,2013-01-04T19:00:00Z
2013,1,4,1457,1500,-3,1824,1837,-13,DL,963,N710TW,JFK,LAX,337,2475,15,0,2013-01-04T20:00:00Z
2013,1,4,1524,1506,18,1814,1819,-5,UA,1452,N17122,EWR,LAX,320,2454,15,6,2013-01-04T20:00:00Z
2013,1,4,1527,1457,30,1820,1821,-1,UA,595,N436UA,EWR,SFO,332,2565,14,57,2013-01-04T19:00:00Z
2013,1,4,1547,1540,7,1840,1900,-20,UA,161,N18112,JFK,LAX,324,2475,15,40,2013-01-04T20:00:00Z
2013,1,4,1622,1530,52,1925,1910,15,AA,85,N373AA,JFK,SFO,339,2586,15,30,2013-01-04T20:00:00Z
2013,1,4,1628,1630,-2,1900,1952,-52,B6,675,N641JB,JFK,LAX,316,2475,16,30,2013-01-04T21:00:00Z
2013,1,4,1637,1630,7,1933,2020,-47,VX,27,N849VA,JFK,SFO,341,2586,16,30,2013-01-04T21:00:00Z
2013,1,4,1644,1645,-1,1929,2005,-36,AA,181,N336AA,JFK,LAX,326,2475,16,45,2013-01-04T21:00:00Z
2013,1,4,1655,1700,-5,2004,2036,-32,DL,127,N718TW,JFK,LAX,334,2475,17,0,2013-01-04T22:00:00Z
2013,1,4,1657,1700,-3,1952,2049,-57,DL,31,N722TW,JFK,SFO,326,2586,17,0,2013-01-04T22:00:00Z
2013,1,4,1703,1545,78,2001,1910,51,AA,133,N325AA,JFK,LAX,328,2475,15,45,2013-01-04T20:00:00Z
2013,1,4,1708,1708,0,1945,2024,-39,UA,250,N845UA,EWR,LAX,311,2454,17,8,2013-01-04T22:00:00Z
2013,1,4,1714,1655,19,2010,2030,-20,VX,413,N628VA,JFK,LAX,326,2475,16,55,2013-01-04T21:00:00Z
2013,1,4,1723,1725,-2,2013,2050,-37,UA,512,N508UA,JFK,SFO,329,2586,17,25,2013-01-04T22:00:00Z
2013,1,4,1756,1753,3,2037,2105,-28,UA,535,N517UA,JFK,LAX,317,2475,17,53,2013-01-04T22:00:00Z
2013,1,4,1812,1710,62,2148,2036,72,UA,1739,N14102,EWR,SFO,340,2565,17,10,2013-01-04T22:00:00Z
2013,1,4,1819,1820,-1,2111,2150,-39,AA,119,N3FAAA,EWR,LAX,314,2454,18,20,2013-01-04T23:00:00Z
2013,1,4,1830,1830,0,2129,2202,-33,UA,272,N505UA,JFK,SFO,341,2586,18,30,2013-01-04T23:00:00Z
2013,1,4,1830,1830,0,2129,2148,-19,UA,1139,N26208,EWR,LAX,305,2454,18,30,2013-01-04T23:00:00Z
2013,1,4,1859,1900,-1,2200,2238,-38,DL,87,N705TW,JFK,LAX,328,2475,19,0,2013-01-05T00:00:00Z
2013,1,4,1901,1905,-4,2211,2235,-24,UA,1127,N12216,EWR,SFO,339,2565,19,5,2013-01-05T00:00:00Z
2013,1,4,1907,1850,17,2204,2240,-36,VX,29,N632VA,JFK,SFO,334,2586,18,50,2013-01-04T23:00:00Z
2013,1,4,1935,1900,35,2255,2301,-6,DL,1465,N723TW,JFK,SFO,337,2586,19,0,2013-01-05T00:00:00Z
2013,1,4,1942,1945,-3,2249,2329,-40,B6,645,N637JB,JFK,SFO,333,2586,19,45,2013-01-05T00:00:00Z
2013,1,4,1946,1905,41,2226,2225,1,AA,21,N338AA,JFK,LAX,312,2475,19,5,2013-01-05T00:00:00Z
2013,1,4,2010,1745,145,2257,2120,97,AA,177,N332AA,JFK,SFO,327,2586,17,45,2013-01-04T22:00:00Z
2013,1,4,2017,2000,17,2317,2325,-8,VX,415,N625VA,JFK,LAX,333,2475,20,0,2013-01-05T01:00:00Z
2013,1,4,2019,2030,-11,2254,2334,-40,UA,771,N557UA,JFK,LAX,312,2475,20,30,2013-01-05T01:00:00Z
2013,1,4,2046,2040,6,2342,2359,-17,B6,677,N796JB,JFK,LAX,320,2475,20,40,2013-01-05T01:00:00Z
2013,1,4,2059,2100,-1,2349,31,-42,DL,2363,N727TW,JFK,LAX,318,2475,21,0,2013-01-05T02:00:00Z
2013,1,4,2130,2135,-5,5,50,-45,AA,185,N323AA,JFK,LAX,315,2475,21,35,2013-01-05T02:00:00Z
2013,1,4,2146,2059,47,209,150,19,UA,1071,N33292,EWR,BQN,193,1585,20,59,2013-01-05T01:00:00Z
2013,1,4,2358,2359,-1,429,437,-8,B6,727,N599JB,JFK,BQN,189,1576,23,59,2013-01-05T04:00:00Z
2013,1,5,557,601,-4,858,921,-23,UA,1030,N34137,JFK,LAX,333,2475,6,1,2013-01-05T11:00:00Z
2013,1,5,602,545,17,1035,1022,13,B6,725,N589JB,JFK,BQN,188,1576,5,45,2013-01-05T10:00:00Z
2013,1,5,602,600,2,909,927,-18,UA,303,N512UA,JFK,SFO,346,2586,6,0,2013-01-05T11:00:00Z
2013,1,5,630,633,-3,946,1004,-18,UA,726,N840UA,EWR,SFO,346,2565,6,33,2013-01-05T11:00:00Z
2013,1,5,656,700,-4,1056,1045,11,DL,1865,N713TW,JFK,SFO,383,2586,7,0,2013-01-05T12:00:00Z
2013,1,5,700,700,0,1014,1025,-11,VX,399,N641VA,JFK,LAX,346,2475,7,0,2013-01-05T12:00:00Z
2013,1,5,710,710,0,1017,1031,-14,UA,1665,N37281,EWR,LAX,336,2454,7,10,2013-01-05T12:00:00Z
2013,1,5,725,730,-5,1110,1100,10,UA,799,N525UA,JFK,SFO,365,2586,7,30,2013-01-05T12:00:00Z
2013,1,5,728,730,-2,1127,1115,12,VX,11,N855VA,JFK,SFO,387,2586,7,30,2013-01-05T12:00:00Z
2013,1,5,737,737,0,1122,1113,9,B6,643,N784JB,JFK,SFO,371,2586,7,37,2013-01-05T12:00:00Z
2013,1,5,744,745,-1,1141,1125,16,AA,59,N324AA,JFK,SFO,378,2586,7,45,2013-01-05T12:00:00Z
2013,1,5,836,830,6,1200,1154,6,UA,112,N12116,JFK,LAX,346,2475,8,30,2013-01-05T13:00:00Z
2013,1,5,838,834,4,1156,1210,-14,UA,344,N482UA,EWR,SFO,361,2565,8,34,2013-01-05T13:00:00Z
2013,1,5,851,900,-9,1206,1220,-14,AA,1,N328AA,JFK,LAX,343,2475,9,0,2013-01-05T14:00:00Z
2013,1,5,857,900,-3,1225,1227,-2,DL,120,N705TW,JFK,LAX,344,2475,9,0,2013-01-05T14:00:00Z
2013,1,5,857,900,-3,1225,1225,0,VX,407,N638VA,JFK,LAX,347,2475,9,0,2013-01-05T14:00:00Z
2013,1,5,939,920,19,1255,1233,22,UA,1594,N57864,EWR,LAX,332,2454,9,20,2013-01-05T14:00:00Z
2013,1,5,943,945,-2,1243,1258,-15,B6,679,N590JB,JFK,LAX,343,2475,9,45,2013-01-05T14:00:00Z
2013,1,5,1031,1030,1,1341,1340,1,AA,19,N322AA,JFK,LAX,348,2475,10,30,2013-01-05T15:00:00Z
2013,1,5,1057,1100,-3,1404,1425,-21,UA,642,N508UA,JFK,SFO,351,2586,11,0,2013-01-05T16:00:00Z
2013,1,5,1122,1030,52,1444,1355,49,AA,179,N327AA,JFK,SFO,362,2586,10,30,2013-01-05T15:00:00Z
2013,1,5,1128,1130,-2,1434,1445,-11,UA,362,N532UA,JFK,LAX,347,2475,11,30,2013-01-05T16:00:00Z
2013,1,5,1141,1059,42,1442,1431,11,UA,1120,N17229,EWR,SFO,338,2565,10,59,2013-01-05T15:00:00Z
2013,1,5,1142,1130,12,1455,1450,5,VX,409,N629VA,JFK,LAX,348,2475,11,30,2013-01-05T16:00:00Z
2013,1,5,1151,1200,-9,1456,1529,-33,DL,863,N702TW,JFK,LAX,344,2475,12,0,2013-01-05T17:00:00Z
2013,1,5,1214,1200,14,1533,1545,-12,VX,25,N836VA,JFK,SFO,361,2586,12,0,2013-01-05T17:00:00Z
2013,1,5,1220,1220,0,1530,1531,-1,B6,673,N593JB,JFK,LAX,341,2475,12,20,2013-01-05T17:00:00Z
2013,1,5,1308,1200,68,1621,1510,71,AA,3,N329AA,JFK,LAX,346,2475,12,0,2013-01-05T17:00:00Z
2013,1,5,1311,1315,-4,1610,1623,-13,UA,1181,N17133,EWR,LAX,335,2454,13,15,2013-01-05T18:00:00Z
2013,1,5,1333,1330,3,1644,1655,-11,VX,411,N634VA,JFK,LAX,352,2475,13,30,2013-01-05T18:00:00Z
2013,1,5,1346,1345,1,1655,1705,-10,AA,117,N336AA,JFK,LAX,350,2475,13,45,2013-01-05T18:00:00Z
2013,1,5,1351,1200,111,1707,1533,94,UA,1195,N18223,EWR,SFO,357,2565,12,0,2013-01-05T17:00:00Z
2013,1,5,1428,1430,-2,1747,1755,-8,UA,394,N555UA,JFK,SFO,356,2586,14,30,2013-01-05T19:00:00Z
2013,1,5,1444,1430,14,1751,1815,-24,DL,2126,N712TW,JFK,SFO,342,2586,14,30,2013-01-05T19:00:00Z
2013,1,5,1535,1540,-5,1854,1900,-6,UA,243,N517UA,JFK,LAX,349,2475,15,40,2013-01-05T20:00:00Z
2013,1,5,1539,1530,9,1908,1910,-2,AA,85,N385AA,JFK,SFO,361,2586,15,30,2013-01-05T20:00:00Z
2013,1,5,1539,1545,-6,1854,1910,-16,AA,133,N332AA,JFK,LAX,340,2475,15,45,2013-01-05T20:00:00Z
2013,1,5,1544,1500,44,1916,1837,39,DL,963,N703TW,JFK,LAX,335,2475,15,0,2013-01-05T20:00:00Z
2013,1,5,1559,1529,30,1921,1857,24,UA,1527,N76503,EWR,SFO,361,2565,15,29,2013-01-05T20:00:00Z
2013,1,5,1616,1459,77,1920,1812,68,UA,1600,N14118,EWR,LAX,344,2454,14,59,2013-01-05T19:00:00Z
2013,1,5,1623,1630,-7,2010,2020,-10,VX,27,N849VA,JFK,SFO,382,2586,16,30,2013-01-05T21:00:00Z
2013,1,5,1631,1630,1,1928,1952,-24,B6,675,N807JB,JFK,LAX,335,2475,16,30,2013-01-05T21:00:00Z
2013,1,5,1641,1645,-4,1937,2005,-28,AA,181,N323AA,JFK,LAX,335,2475,16,45,2013-01-05T21:00:00Z
2013,1,5,1653,1655,-2,1950,2010,-20,UA,250,N427UA,EWR,LAX,332,2454,16,55,2013-01-05T21:00:00Z
2013,1,5,1700,1700,0,2028,2049,-21,DL,31,N723TW,JFK,SFO,362,2586,17,0,2013-01-05T22:00:00Z
2013,1,5,1704,1655,9,2019,2030,-11,VX,413,N626VA,JFK,LAX,348,2475,16,55,2013-01-05T21:00:00Z
2013,1,5,1719,1705,14,2028,2040,-12,DL,127,N711ZX,JFK,LAX,342,2475,17,5,2013-01-05T22:00:00Z
2013,1,5,1729,1730,-1,2036,2102,-26,UA,1139,N34131,EWR,SFO,343,2565,17,30,2013-01-05T22:00:00Z
2013,1,5,1731,1725,6,2045,2055,-10,UA,512,N505UA,JFK,SFO,360,2586,17,25,2013-01-05T22:00:00Z
2013,1,5,1815,1820,-5,2152,2150,2,AA,119,N3HYAA,EWR,LAX,340,2454,18,20,2013-01-05T23:00:00Z
2013,1,5,1816,1812,4,2119,2137,-18,UA,669,N814UA,EWR,LAX,327,2454,18,12,2013-01-05T23:00:00Z
2013,1,5,1856,1850,6,2233,2240,-7,VX,29,N623VA,JFK,SFO,364,2586,18,50,2013-01-05T23:00:00Z
2013,1,5,1857,1900,-3,2218,2220,-2,UA,808,N557UA,JFK,LAX,344,2475,19,0,2013-01-06T00:00:00Z
2013,1,5,1859,1900,-1,2253,2301,-8,DL,1465,N721TW,JFK,SFO,361,2586,19,0,2013-01-06T00:00:00Z
2013,1,5,1900,1900,0,2212,2235,-23,DL,87,N727TW,JFK,LAX,351,2475,19,0,2013-01-06T00:00:00Z
2013,1,5,1903,1905,-2,2221,2225,-4,AA,21,N335AA,JFK,LAX,350,2475,19,5,2013-01-06T00:00:00Z
2013,1,5,1928,1929,-1,2249,2301,-12,UA,1417,N54241,EWR,SFO,357,2565,19,29,2013-01-06T00:00:00Z
2013,1,5,2008,2000,8,2330,2325,5,VX,415,N635VA,JFK,LAX,353,2475,20,0,2013-01-06T01:00:00Z
2013,1,5,2045,2040,5,2342,2359,-17,B6,677,N652JB,JFK,LAX,339,2475,20,40,2013-01-06T01:00:00Z
2013,1,5,2054,2035,19,114,126,-12,UA,1071,N73291,EWR,BQN,186,1585,20,35,2013-01-06T01:00:00Z
2013,1,5,2104,1945,79,56,2329,87,B6,645,N565JB,JFK,SFO,364,2586,19,45,2013-01-06T00:00:00Z
2013,1,5,2146,2135,11,100,50,10,AA,185,N320AA,JFK,LAX,346,2475,21,35,2013-01-06T02:00:00Z
2013,1,5,2357,2359,-2,432,437,-5,B6,727,N649JB,JFK,BQN,195,1576,23,59,2013-01-06T04:00:00Z
2013,1,6,555,559,-4,930,930,0,UA,691,N512UA,JFK,SFO,352,2586,5,59,2013-01-06T10:00:00Z
2013,1,6,607,600,7,908,927,-19,UA,1737,N75429,EWR,LAX,333,2454,6,0,2013-01-06T11:00:00Z
2013,1,6,628,635,-7,926,1000,-34,UA,421,N811UA,EWR,SFO,340,2565,6,35,2013-01-06T11:00:00Z
2013,1,6,629,545,44,1156,1022,94,B6,725,N661JB,JFK,BQN,202,1576,5,45,2013-01-06T10:00:00Z
2013,1,6,655,700,-5,1012,1045,-33,DL,1865,N712TW,JFK,SFO,353,2586,7,0,2013-01-06T12:00:00Z
2013,1,6,656,700,-4,1001,1014,-13,B6,671,N804JB,JFK,LAX,337,2475,7,0,2013-01-06T12:00:00Z
2013,1,6,656,700,-4,958,1025,-27,VX,399,N626VA,JFK,LAX,338,2475,7,0,2013-01-06T12:00:00Z
2013,1,6,730,730,0,1053,1100,-7,AA,33,N329AA,JFK,LAX,354,2475,7,30,2013-01-06T12:00:00Z
2013,1,6,730,730,0,1053,1115,-22,VX,11,N836VA,JFK,SFO,350,2586,7,30,2013-01-06T12:00:00Z
2013,1,6,743,745,-2,1119,1125,-6,AA,59,N323AA,JFK,SFO,368,2586,7,45,2013-01-06T12:00:00Z
2013,1,6,749,737,12,1113,1113,0,B6,643,N705JB,JFK,SFO,358,2586,7,37,2013-01-06T12:00:00Z
2013,1,6,755,800,-5,1119,1125,-6,UA,397,N517UA,JFK,SFO,359,2586,8,0,2013-01-06T13:00:00Z
2013,1,6,812,819,-7,1102,1203,-61,UA,665,N805UA,EWR,SFO,336,2565,8,19,2013-01-06T13:00:00Z
2013,1,6,838,830,8,1159,1154,5,UA,112,N12116,JFK,LAX,332,2475,8,30,2013-01-06T13:00:00Z
2013,1,6,858,900,-2,1210,1227,-17,DL,120,N702TW,JFK,LAX,323,2475,9,0,2013-01-06T14:00:00Z
2013,1,6,858,900,-2,1227,1225,2,VX,407,N632VA,JFK,LAX,348,2475,9,0,2013-01-06T14:00:00Z
2013,1,6,905,900,5,1234,1220,14,AA,1,N327AA,JFK,LAX,344,2475,9,0,2013-01-06T14:00:00Z
2013,1,6,954,945,9,1259,1258,1,B6,679,N583JB,JFK,LAX,343,2475,9,45,2013-01-06T14:00:00Z
2013,1,6,1000,1000,0,1325,1341,-16,DL,1765,N727TW,JFK,SFO,347,2586,10,0,2013-01-06T15:00:00Z
2013,1,6,1021,1030,-9,1328,1355,-27,AA,179,N335AA,JFK,SFO,345,2586,10,30,2013-01-06T15:00:00Z
2013,1,6,1027,1030,-3,1335,1340,-5,AA,19,N328AA,JFK,LAX,344,2475,10,30,2013-01-06T15:00:00Z
2013,1,6,1035,1030,5,1354,1415,-21,VX,23,N844VA,JFK,SFO,355,2586,10,30,2013-01-06T15:00:00Z
2013,1,6,1053,1100,-7,1353,1425,-32,UA,642,N508UA,JFK,SFO,347,2586,11,0,2013-01-06T16:00:00Z
2013,1,6,1100,1059,1,1359,1438,-39,UA,1298,N77525,EWR,SFO,341,2565,10,59,2013-01-06T15:00:00Z
2013,1,6,1116,1100,16,1445,1431,14,B6,641,N571JB,JFK,SFO,365,2586,11,0,2013-01-06T16:00:00Z
2013,1,6,1129,1130,-1,1435,1437,-2,UA,703,N554UA,JFK,LAX,346,2475,11,30,2013-01-06T16:00:00Z
2013,1,6,1131,1130,1,1438,1450,-12,VX,409,N638VA,JFK,LAX,342,2475,11,30,2013-01-06T16:00:00Z
2013,1,6,1153,1200,-7,1500,1529,-29,DL,863,N711ZX,JFK,LAX,337,2475,12,0,2013-01-06T17:00:00Z
2013,1,6,1158,1200,-2,1503,1510,-7,AA,3,N324AA,JFK,LAX,344,2475,12,0,2013-01-06T17:00:00Z
2013,1,6,1200,1200,0,1514,1529,-15,UA,73,N79279,EWR,SFO,355,2565,12,0,2013-01-06T17:00:00Z
2013,1,6,1202,1200,2,1515,1545,-30,VX,25,N847VA,JFK,SFO,353,2586,12,0,2013-01-06T17:00:00Z
2013,1,6,1215,1220,-5,1518,1531,-13,B6,673,N641JB,JFK,LAX,343,2475,12,20,2013-01-06T17:00:00Z
2013,1,6,1242,920,202,1527,1233,174,UA,1142,N74856,EWR,LAX,324,2454,9,20,2013-01-06T14:00:00Z
2013,1,6,1327,1330,-3,1634,1655,-21,VX,411,N621VA,JFK,LAX,347,2475,13,30,2013-01-06T18:00:00Z
2013,1,6,1330,1315,15,1634,1623,11,UA,1272,N14115,EWR,LAX,330,2454,13,15,2013-01-06T18:00:00Z
2013,1,6,1342,1345,-3,1704,1705,-1,AA,117,N322AA,JFK,LAX,342,2475,13,45,2013-01-06T18:00:00Z
2013,1,6,1426,1430,-4,1733,1755,-22,UA,560,N518UA,JFK,SFO,348,2586,14,30,2013-01-06T19:00:00Z
2013,1,6,1439,1430,9,1756,1815,-19,DL,2126,N713TW,JFK,SFO,343,2586,14,30,2013-01-06T19:00:00Z
2013,1,6,1500,1500,0,1834,1837,-3,DL,963,N717TW,JFK,LAX,345,2475,15,0,2013-01-06T20:00:00Z
2013,1,6,1513,1506,7,1811,1819,-8,UA,1285,N17128,EWR,LAX,335,2454,15,6,2013-01-06T20:00:00Z
2013,1,6,1530,1530,0,1844,1854,-10,UA,161,N14102,JFK,LAX,328,2475,15,30,2013-01-06T20:00:00Z
2013,1,6,1544,1545,-1,1851,1910,-19,AA,133,N338AA,JFK,LAX,332,2475,15,45,2013-01-06T20:00:00Z
2013,1,6,1609,1530,39,1936,1910,26,AA,85,N364AA,JFK,SFO,350,2586,15,30,2013-01-06T20:00:00Z
2013,1,6,1609,1515,54,1906,1844,22,UA,1111,N31412,EWR,SFO,341,2565,15,15,2013-01-06T20:00:00Z
2013,1,6,1630,1630,0,1958,2020,-22,VX,27,N849VA,JFK,SFO,354,2586,16,30,2013-01-06T21:00:00Z
2013,1,6,1631,1630,1,1936,1952,-16,B6,675,N648JB,JFK,LAX,332,2475,16,30,2013-01-06T21:00:00Z
2013,1,6,1643,1645,-2,1952,2005,-13,AA,181,N320AA,JFK,LAX,338,2475,16,45,2013-01-06T21:00:00Z
2013,1,6,1653,1655,-2,1955,2030,-35,VX,413,N640VA,JFK,LAX,339,2475,16,55,2013-01-06T21:00:00Z
2013,1,6,1657,1700,-3,2025,2036,-11,DL,127,N703TW,JFK,LAX,349,2475,17,0,2013-01-06T22:00:00Z
2013,1,6,1700,1700,0,2019,2049,-30,DL,31,N721TW,JFK,SFO,348,2586,17,0,2013-01-06T22:00:00Z
2013,1,6,1720,1725,-5,2037,2050,-13,UA,512,N532UA,JFK,SFO,353,2586,17,25,2013-01-06T22:00:00Z
2013,1,6,1732,1706,26,2055,2038,17,UA,1284,N14107,EWR,SFO,342,2565,17,6,2013-01-06T22:00:00Z
2013,1,6,1746,1751,-5,2041,2103,-22,UA,535,N557UA,JFK,LAX,334,2475,17,51,2013-01-06T22:00:00Z
2013,1,6,1749,1745,4,2125,2120,5,AA,177,N325AA,JFK,SFO,354,2586,17,45,2013-01-06T22:00:00Z
2013,1,6,1813,1820,-7,2118,2150,-32,AA,119,N3BKAA,EWR,LAX,326,2454,18,20,2013-01-06T23:00:00Z
2013,1,6,1817,1702,75,2121,2020,61,UA,1222,N27205,EWR,LAX,327,2454,17,2,2013-01-06T22:00:00Z
2013,1,6,1822,1815,7,2210,2134,36,UA,1165,N12221,EWR,LAX,330,2454,18,15,2013-01-06T23:00:00Z
2013,1,6,1829,1830,-1,2141,2202,-21,UA,272,N505UA,JFK,SFO,336,2586,18,30,2013-01-06T23:00:00Z
2013,1,6,1851,1850,1,2205,2240,-35,VX,29,N625VA,JFK,SFO,350,2586,18,50,2013-01-06T23:00:00Z
2013,1,6,1856,1905,-9,2207,2225,-18,AA,21,N339AA,JFK,LAX,320,2475,19,5,2013-01-07T00:00:00Z
2013,1,6,1858,1900,-2,2219,2238,-19,DL,87,N702TW,JFK,LAX,332,2475,19,0,2013-01-07T00:00:00Z
